lot_id,line_num,Symbol,Q,Qori,Lot_Time,adj_price,adj_basis,OCE,Start_Time,How,foreign_id,Cost_Price,Cost_Basis,end_time,inputLine,L_codes,Codes,Account,Multi,LS,SecType,Underlying,Expiry,Strike,O_Type,Notes
328,3,GMXR,0,30.7692,2012-05-15 15:58:25,14.198639,0,C,2013-02-06 10:23:10,T,227.01,14.198639,436.88,2013-02-06 10:23:10,328,I; Sp; Sp,,IB9048,1,L,S,GMXR,,0,,grp w 327
329,1,GMXR,400,400,2012-05-15 15:58:25,1.092203,436.88,E,2012-05-15 15:58:25,I,0,1.092203,436.88,2013-01-04 00:00:20,329,I; Sp,,IB9048,1,L,S,GMXR,,0,,grp w 327
329,2,GMXR,30.7692,30.7692,2012-05-15 15:58:25,14.198639,436.88,E,2013-01-04 00:00:20,Sp,16.01,14.198639,436.88,2013-02-06 10:23:10,329,I; Sp; Sp,,IB9048,1,L,S,GMXR,,0,,grp w 327
329,3,GMXR,0,30.7692,2012-05-15 15:58:25,14.198639,0,C,2013-02-06 10:23:10,T,227.04,14.198639,436.88,2013-02-06 10:23:10,329,I; Sp; Sp,,IB9048,1,L,S,GMXR,,0,,grp w 327
330,1,GMXR,800,800,2012-05-15 15:58:25,1.092203,873.76,E,2012-05-15 15:58:25,I,0,1.092203,873.76,2013-01-04 00:00:20,330,I; Sp,,IB9048,1,L,S,GMXR,,0,,grp w 327
330,2,GMXR,61.5385,61.5385,2012-05-15 15:58:25,14.198639,873.76,E,2013-01-04 00:00:20,Sp,16.01,14.198639,873.76,2013-02-06 10:23:10,330,I; Sp; Sp,,IB9048,1,L,S,GMXR,,0,,grp w 327
330,3,GMXR,0,61.5385,2012-05-15 15:58:25,14.198639,0,C,2013-02-06 10:23:10,T,226.02,14.198639,873.76,2013-02-06 10:23:10,330,I; Sp; Sp,,IB9048,1,L,S,GMXR,,0,,grp w 327
331,1,GTAT,900,900,2012-05-17 15:45:45,4.431503,3988.35,O,2012-05-17 15:45:45,I,0,4.431503,3988.35,,331,I,,IB9048,1,L,S,GTAT,,0,,
332,1,SVNT,2200,2200,2012-05-17 15:45:47,1.001503,2203.31,O,2012-05-17 15:45:47,I,0,1.001503,2203.31,,332,I,,IB9048,1,L,S,SVNT,,0,,
333,1,GTAT,300,300,2012-05-17 15:45:48,4.431503,1329.45,O,2012-05-17 15:45:48,I,0,4.431503,1329.45,,333,I,,IB9048,1,L,S,GTAT,,0,,
334,1,DNDN,51,51,2012-05-17 15:59:56,7.641503,389.72,O,2012-05-17 15:59:56,I,0,7.641503,389.72,,334,I,,IB9048,1,L,S,DNDN,,0,,
335,1,DNDN,46,46,2012-05-17 15:59:58,7.641503,351.51,O,2012-05-17 15:59:58,I,0,7.641503,351.51,,335,I,,IB9048,1,L,S,DNDN,,0,,
336,1,DNDN,130,130,2012-05-17 15:59:58,7.641503,993.4,O,2012-05-17 15:59:58,I,0,7.641503,993.4,,336,I,,IB9048,1,L,S,DNDN,,0,,
337,1,DNDN,195,195,2012-05-17 15:59:58,7.641503,1490.09,O,2012-05-17 15:59:58,I,0,7.641503,1490.09,,337,I,,IB9048,1,L,S,DNDN,,0,,
338,1,DNDN,201,201,2012-05-17 15:59:58,7.641503,1535.94,O,2012-05-17 15:59:58,I,0,7.641503,1535.94,,338,I,,IB9048,1,L,S,DNDN,,0,,
339,1,DNDN,208,208,2012-05-17 15:59:59,7.641503,1589.43,O,2012-05-17 15:59:59,I,0,7.641503,1589.43,,339,I,,IB9048,1,L,S,DNDN,,0,,
340,1,DNDN,1,1,2012-05-17 16:00:00,7.641503,7.64,O,2012-05-17 16:00:00,I,0,7.641503,7.64,,340,I,,IB9048,1,L,S,DNDN,,0,,
341,1,DNDN,200,200,2012-05-17 16:00:00,7.641503,1528.3,O,2012-05-17 16:00:00,I,0,7.641503,1528.3,,341,I,,IB9048,1,L,S,DNDN,,0,,
342,1,DNDN,168,168,2012-05-18 09:34:20,7.64217,1283.88,O,2012-05-18 09:34:20,I,0,7.64217,1283.88,,342,I,,IB9048,1,L,S,DNDN,,0,,
343,1,RIO 18JAN14 47.5 C,1,1,2012-05-18 10:20:29,7.902745,790.27,O,2012-05-18 10:20:29,I,0,7.902745,790.27,,343,I,,IB9048,100,L,O,RIO,2014-01-18,47.5,C,
344,1,RIO 18JAN14 47.5 C,2,2,2012-05-18 10:20:29,7.898245,1579.65,O,2012-05-18 10:20:29,I,0,7.898245,1579.65,,344,I,,IB9048,100,L,O,RIO,2014-01-18,47.5,C,
345,1,RIO 18JAN14 47.5 C,1,1,2012-05-18 10:29:31,7.802745,780.27,O,2012-05-18 10:29:31,I,0,7.802745,780.27,,345,I,,IB9048,100,L,O,RIO,2014-01-18,47.5,C,
346,1,RIO 18JAN14 47.5 C,1,1,2012-05-18 10:29:34,7.796745,779.67,O,2012-05-18 10:29:34,I,0,7.796745,779.67,,346,I,,IB9048,100,L,O,RIO,2014-01-18,47.5,C,
347,1,RIO 18JAN14 47.5 C,1,1,2012-05-18 10:29:34,7.799745,779.97,O,2012-05-18 10:29:34,I,0,7.799745,779.97,,347,I,,IB9048,100,L,O,RIO,2014-01-18,47.5,C,
348,1,RIO 18JAN14 47.5 C,4,4,2012-05-18 13:27:53,7.699745,3079.9,O,2012-05-18 13:27:53,I,0,7.699745,3079.9,,348,I,,IB9048,100,L,O,RIO,2014-01-18,47.5,C,
349,1,MEET,100,100,2012-05-18 14:16:25,3.374706,337.47,O,2012-05-18 14:16:25,I,0,3.374706,337.47,,349,I,,IB9048,1,L,S,MEET,,0,,
350,1,MEET,100,100,2012-05-18 14:16:25,3.3677,336.77,O,2012-05-18 14:16:25,I,0,3.3677,336.77,,350,I,,IB9048,1,L,S,MEET,,0,,
351,1,MEET,800,800,2012-05-18 14:16:28,3.371203,2696.96,O,2012-05-18 14:16:28,I,0,3.371203,2696.96,,351,I,,IB9048,1,L,S,MEET,,0,,
352,1,RENN,1700,1700,2012-05-18 15:45:47,4.962203,8435.75,O,2012-05-18 15:45:47,I,0,4.962203,8435.75,,352,I,,IB9048,1,L,S,RENN,,0,,
353,1,ASYS,900,900,2012-05-18 16:20:00,6.957256,6261.53,E,2012-05-18 16:20:00,I,0,6.957256,6261.53,2013-02-19 09:57:53,353,I,,IB9048,1,L,S,ASYS,,0,,
353,2,ASYS,894,900,2012-05-18 16:20:00,6.95726,6219.79,E,2013-02-19 09:57:53,T,285.01,7.003949,6261.53,2013-02-19 09:57:54,353,I,,IB9048,1,L,S,ASYS,,0,,
353,3,ASYS,0,900,2012-05-18 16:20:00,6.95726,0,C,2013-02-19 09:57:54,T,286.01,7.003949,6261.53,2013-02-19 09:57:54,353,I,,IB9048,1,L,S,ASYS,,0,,
354,1,C,400,400,2012-05-18 16:20:00,28.607254,11442.9,O,2012-05-18 16:20:00,I,0,28.607254,11442.9,,354,I,,IB9048,1,L,S,C,,0,,
355,1,MCP,600,600,2012-05-18 16:20:00,23.737273,14242.36,O,2012-05-18 16:20:00,I,0,23.737273,14242.36,,355,I,,IB9048,1,L,S,MCP,,0,,
356,1,RENN,800,800,2012-05-21 14:17:41,4.752203,3801.76,O,2012-05-21 14:17:41,I,0,4.752203,3801.76,,356,I,,IB9048,1,L,S,RENN,,0,,
357,1,DNDN,100,100,2012-05-23 12:21:01,7.164706,716.47,O,2012-05-23 12:21:01,I,0,7.164706,716.47,,357,I,,IB9048,1,L,S,DNDN,,0,,
358,1,DNDN,49,49,2012-05-23 12:21:08,7.161203,350.9,O,2012-05-23 12:21:08,I,0,7.161203,350.9,,358,I,,IB9048,1,L,S,DNDN,,0,,
359,1,DNDN,351,351,2012-05-23 12:21:08,7.160205,2513.23,O,2012-05-23 12:21:08,I,0,7.160205,2513.23,,359,I,,IB9048,1,L,S,DNDN,,0,,
360,1,LNKD,-100,-100,2012-05-24 09:40:11,90.733106,-9073.31,O,2012-05-24 09:40:11,I,0,90.733106,-9073.31,,360,I,LD,IB9048,1,S,S,LNKD,,0,,
361,1,GMCR,1,1,2012-05-24 19:29:34,25.868509,25.87,E,2012-05-24 19:29:34,I,0,25.868509,25.87,2013-01-18 16:20:00,361,I,LD,IB9048,1,L,S,GMCR,,0,,
361,2,GMCR,0,1,2012-05-24 19:29:34,25.868509,0,C,2013-01-18 16:20:00,T,147.02,25.868509,25.87,2013-01-18 16:20:00,361,I,LD,IB9048,1,L,S,GMCR,,0,,
362,1,GMCR,99,99,2012-05-24 19:29:34,25.868509,2560.98,E,2012-05-24 19:29:34,I,0,25.868509,2560.98,2013-01-18 16:20:00,362,I,LD,IB9048,1,L,S,GMCR,,0,,
362,2,GMCR,0,99,2012-05-24 19:29:34,25.868509,0,C,2013-01-18 16:20:00,T,147.01,25.868509,2560.98,2013-01-18 16:20:00,362,I,LD,IB9048,1,L,S,GMCR,,0,,
363,1,LNKD,-100,-100,2012-05-25 09:42:20,91.924706,-9192.47,O,2012-05-25 09:42:20,I,0,91.924706,-9192.47,,363,I,LD,IB9048,1,S,S,LNKD,,0,,
364,1,PBY,200,200,2012-05-25 15:13:26,11.152203,2230.44,O,2012-05-25 15:13:26,I,0,11.152203,2230.44,,364,I,,IB9048,1,L,S,PBY,,0,,
365,1,PBY,500,500,2012-05-25 15:13:26,11.152203,5576.1,O,2012-05-25 15:13:26,I,0,11.152203,5576.1,,365,I,,IB9048,1,L,S,PBY,,0,,
366,1,PBY,7,7,2012-05-29 11:21:37,11.036603,77.26,O,2012-05-29 11:21:37,I,0,11.036603,77.26,,366,I,,IB9048,1,L,S,PBY,,0,,
367,1,PBY,100,100,2012-05-29 11:21:37,11.038206,1103.82,O,2012-05-29 11:21:37,I,0,11.038206,1103.82,,367,I,,IB9048,1,L,S,PBY,,0,,
368,1,PBY,100,100,2012-05-29 11:21:37,11.034703,1103.47,O,2012-05-29 11:21:37,I,0,11.034703,1103.47,,368,I,,IB9048,1,L,S,PBY,,0,,
369,1,PBY,100,100,2012-05-29 11:21:37,11.036003,1103.6,O,2012-05-29 11:21:37,I,0,11.036003,1103.6,,369,I,,IB9048,1,L,S,PBY,,0,,
370,1,PBY,300,300,2012-05-29 11:21:37,11.034835,3310.45,O,2012-05-29 11:21:37,I,0,11.034835,3310.45,,370,I,,IB9048,1,L,S,PBY,,0,,
371,1,P,100,100,2012-05-29 13:56:40,11.79145,1179.14,E,2012-05-29 13:56:40,I,0,11.79145,1179.14,2013-03-15 16:20:00,371,I,LD,IB9048,1,L,S,P,,0,,
371,2,P,0,100,2012-05-29 13:56:40,11.79145,0,C,2013-03-15 16:20:00,T,495.01,11.79145,1179.14,2013-03-15 16:20:00,371,I,LD,IB9048,1,L,S,P,,0,,
372,1,LNKD,-99,-99,2012-05-31 12:49:04,91.791108,-9087.32,O,2012-05-31 12:49:04,I,0,91.791108,-9087.32,,372,I,LD,IB9048,1,S,S,LNKD,,0,,
373,1,LNKD,-1,-1,2012-05-31 12:49:04,91.798186,-91.8,O,2012-05-31 12:49:04,I,0,91.798186,-91.8,,373,I,LD,IB9048,1,S,S,LNKD,,0,,
374,1,RIMM,500,500,2012-05-31 15:58:25,10.331503,5165.75,E,2012-05-31 15:58:25,I,0,10.331503,5165.75,2013-01-22 10:30:22,374,I,,IB9048,1,L,S,RIMM,,0,,
374,2,RIMM,0,500,2012-05-31 15:58:25,10.331503,0,C,2013-01-22 10:30:22,T,167.01,10.331503,5165.75,2013-01-22 10:30:22,374,I,,IB9048,1,L,S,RIMM,,0,,
375,1,DB,200,200,2012-06-01 14:29:50,33.492203,6698.44,O,2012-06-01 14:29:50,I,0,33.492203,6698.44,,375,I,,IB9048,1,L,S,DB,,0,,
376,1,DNDN,100,100,2012-06-01 15:28:17,6.715006,671.5,O,2012-06-01 15:28:17,I,0,6.715006,671.5,,376,I,,IB9048,1,L,S,DNDN,,0,,
377,1,DNDN,100,100,2012-06-01 15:28:23,6.708,670.8,O,2012-06-01 15:28:23,I,0,6.708,670.8,,377,I,,IB9048,1,L,S,DNDN,,0,,
378,1,DNDN,100,100,2012-06-01 15:28:36,6.711503,671.15,O,2012-06-01 15:28:36,I,0,6.711503,671.15,,378,I,,IB9048,1,L,S,DNDN,,0,,
379,1,DNDN,400,400,2012-06-01 15:28:41,6.711503,2684.6,O,2012-06-01 15:28:41,I,0,6.711503,2684.6,,379,I,,IB9048,1,L,S,DNDN,,0,,
380,1,DNDN,100,100,2012-06-01 15:28:53,6.711503,671.15,O,2012-06-01 15:28:53,I,0,6.711503,671.15,,380,I,,IB9048,1,L,S,DNDN,,0,,
381,1,DNDN,200,200,2012-06-01 15:29:20,6.711503,1342.3,O,2012-06-01 15:29:20,I,0,6.711503,1342.3,,381,I,,IB9048,1,L,S,DNDN,,0,,
382,1,LNKD,-100,-100,2012-06-08 13:05:37,92.12091,-9212.09,O,2012-06-08 13:05:37,I,0,92.12091,-9212.09,,382,I,LD,IB9048,1,S,S,LNKD,,0,,
383,1,CALX,200,200,2012-06-08 14:55:45,7.652203,1530.44,O,2012-06-08 14:55:45,I,0,7.652203,1530.44,,383,I,,IB9048,1,L,S,CALX,,0,,
384,1,ATPAQ 18JAN14 5.0 C,4,4,2012-06-08 15:57:32,1.902857,761.14,O,2012-06-08 15:57:32,I,0,1.902857,761.14,,384,I,,IB9048,100,L,O,ATPAQ,2014-01-18,5,C,
385,1,ULTA,-1,-1,2012-06-12 14:37:20,78.173297,-78.17,E,2012-06-12 14:37:20,I,0,78.173297,-78.17,2013-03-14 16:08:12,385,I,LD,IB9048,1,S,S,ULTA,,0,,
385,2,ULTA,0,-1,2012-06-12 14:37:20,78.173297,0,C,2013-03-14 16:08:12,T,473.01,78.173297,-78.17,2013-03-14 16:08:12,385,I,LD,IB9048,1,S,S,ULTA,,0,,
386,1,MEET,22,22,2012-06-13 15:39:47,2.299846,50.6,O,2012-06-13 15:39:47,I,0,2.299846,50.6,,386,I,,IB9048,1,L,S,MEET,,0,,
387,1,MEET,678,678,2012-06-13 15:41:35,2.270866,1539.65,O,2012-06-13 15:41:35,I,0,2.270866,1539.65,,387,I,,IB9048,1,L,S,MEET,,0,,
388,1,TRQ,210,210,2012-06-14 20:25:00,7,1470,O,2012-06-14 20:25:00,I,0,7,1470,,388,I,,IB9048,1,L,S,TRQ,,0,,
389,1,LDK,1000,1000,2012-06-15 16:20:00,1.453555,1453.55,O,2012-06-15 16:20:00,I,0,1.453555,1453.55,,389,I,,IB9048,1,L,S,LDK,,0,,
390,1,ULTA,-89,-89,2012-06-18 09:48:32,78.682532,-7002.75,E,2012-06-18 09:48:32,I,0,78.682532,-7002.75,2013-03-14 17:45:10,390,I,LD,IB9048,1,S,S,ULTA,,0,,
390,2,ULTA,-86,-89,2012-06-18 09:48:32,78.682558,-6766.7,E,2013-03-14 17:45:10,T,476.02,81.427326,-7002.75,2013-03-15 13:03:16,390,I,LD,IB9048,1,S,S,ULTA,,0,,
390,3,ULTA,0,-89,2012-06-18 09:48:32,78.682558,0,C,2013-03-15 13:03:16,T,480.01,81.427326,-7002.75,2013-03-15 13:03:16,390,I,LD,IB9048,1,S,S,ULTA,,0,,
391,1,ULTA,-6,-6,2012-06-18 09:48:32,78.565763,-471.39,E,2012-06-18 09:48:32,I,0,78.565763,-471.39,2013-03-14 17:45:10,391,I,LD,IB9048,1,S,S,ULTA,,0,,
391,2,ULTA,0,-6,2012-06-18 09:48:32,78.565763,0,C,2013-03-14 17:45:10,T,476.01,78.565763,-471.39,2013-03-14 17:45:10,391,I,LD,IB9048,1,S,S,ULTA,,0,,
392,1,ULTA,-5,-5,2012-06-18 09:48:32,78.682532,-393.41,E,2012-06-18 09:48:32,I,0,78.682532,-393.41,2013-03-15 13:03:16,392,I,LD,IB9048,1,S,S,ULTA,,0,,
392,2,ULTA,0,-5,2012-06-18 09:48:32,78.682532,0,C,2013-03-15 13:03:16,T,480.02,78.682532,-393.41,2013-03-15 13:03:16,392,I,LD,IB9048,1,S,S,ULTA,,0,,
393,1,LULU,-94,-94,2012-06-22 10:53:37,62.312831,-5857.41,O,2012-06-22 10:53:37,I,0,62.312831,-5857.41,,393,I,LD,IB9048,1,S,S,LULU,,0,,
394,1,LULU,-93,-93,2012-06-22 10:53:37,61.883109,-5755.13,O,2012-06-22 10:53:37,I,0,61.883109,-5755.13,,394,I,LD,IB9048,1,S,S,LULU,,0,,
395,1,LULU,-6,-6,2012-06-22 10:53:37,62.11201,-372.67,O,2012-06-22 10:53:37,I,0,62.11201,-372.67,,395,I,LD,IB9048,1,S,S,LULU,,0,,
396,1,LULU,-4,-4,2012-06-22 10:53:37,63.536141,-254.14,O,2012-06-22 10:53:37,I,0,63.536141,-254.14,,396,I,LD,IB9048,1,S,S,LULU,,0,,
397,1,LULU,-2,-2,2012-06-22 10:53:37,63.536142,-127.07,O,2012-06-22 10:53:37,I,0,63.536142,-127.07,,397,I,LD,IB9048,1,S,S,LULU,,0,,
398,1,LULU,-1,-1,2012-06-22 10:53:37,61.890643,-61.89,O,2012-06-22 10:53:37,I,0,61.890643,-61.89,,398,I,LD,IB9048,1,S,S,LULU,,0,,
399,1,ULTA,-50,-50,2012-06-22 12:01:15,81.215449,-4060.77,O,2012-06-22 12:01:15,I,0,81.215449,-4060.77,,399,I,LD,IB9048,1,S,S,ULTA,,0,,
400,1,ULTA,-28,-28,2012-06-22 12:01:15,81.201437,-2273.64,O,2012-06-22 12:01:15,I,0,81.201437,-2273.64,,400,I,LD,IB9048,1,S,S,ULTA,,0,,
401,1,ULTA,-12,-12,2012-06-22 12:01:15,81.209399,-974.51,O,2012-06-22 12:01:15,I,0,81.209399,-974.51,,401,I,LD,IB9048,1,S,S,ULTA,,0,,
402,1,ULTA,-10,-10,2012-06-22 12:01:15,81.209222,-812.09,O,2012-06-22 12:01:15,I,0,81.209222,-812.09,,402,I,LD,IB9048,1,S,S,ULTA,,0,,
403,1,ULTA,-16,-16,2012-06-25 11:19:09,79.996114,-1279.94,O,2012-06-25 11:19:09,I,0,79.996114,-1279.94,,403,I,LD,IB9048,1,S,S,ULTA,,0,,
404,1,ULTA,-81,-81,2012-06-25 11:20:13,80.039903,-6483.23,O,2012-06-25 11:20:13,I,0,80.039903,-6483.23,,404,I,LD,IB9048,1,S,S,ULTA,,0,,
405,1,ULTA,-3,-3,2012-06-25 11:20:13,79.811564,-239.43,O,2012-06-25 11:20:13,I,0,79.811564,-239.43,,405,I,LD,IB9048,1,S,S,ULTA,,0,,
406,1,ULTA,-82,-82,2012-06-25 14:12:44,78.182541,-6410.97,E,2012-06-25 14:12:44,I,0,78.182541,-6410.97,2013-03-14 16:08:12,406,I,LD,IB9048,1,S,S,ULTA,,0,,
406,2,ULTA,-73,-82,2012-06-25 14:12:44,78.182603,-5707.33,E,2013-03-14 16:08:12,T,473.02,87.821507,-6410.97,2013-03-14 17:45:10,406,I,LD,IB9048,1,S,S,ULTA,,0,,
406,3,ULTA,0,-82,2012-06-25 14:12:44,78.182603,0,C,2013-03-14 17:45:10,T,476.03,87.821507,-6410.97,2013-03-14 17:45:10,406,I,LD,IB9048,1,S,S,ULTA,,0,,
407,1,ULTA,-18,-18,2012-06-25 14:12:44,78.191085,-1407.44,E,2012-06-25 14:12:44,I,0,78.191085,-1407.44,2013-03-14 17:45:10,407,I,LD,IB9048,1,S,S,ULTA,,0,,
407,2,ULTA,0,-18,2012-06-25 14:12:44,78.191085,0,C,2013-03-14 17:45:10,T,476.04,78.191085,-1407.44,2013-03-14 17:45:10,407,I,LD,IB9048,1,S,S,ULTA,,0,,
408,1,ATPG 11 7/8 05/01/15,10000,10000,2012-06-25 14:27:08,46.225,4622.5,O,2012-06-25 14:27:08,I,0,46.225,4622.5,,408,I,,IB9048,1,L,B,ATPG,2015-05-01,0,,
409,1,CNQR,-4,-4,2012-06-29 13:18:29,64.841894,-259.37,O,2012-06-29 13:18:29,I,0,64.841894,-259.37,,409,I,LD,IB9048,1,S,S,CNQR,,0,,
410,1,TRQ,350,350,2012-07-05 10:19:27,9.833437,3441.7,E,2012-07-05 10:19:27,I,0,9.833437,3441.7,2013-01-07 11:02:03,410,I,,IB9048,1,L,S,TRQ,,0,,
410,2,TRQ,250,350,2012-07-05 10:19:27,9.83344,2458.36,O,2013-01-07 11:02:03,T,33.02,13.7668,3441.7,,410,I,,IB9048,1,L,S,TRQ,,0,,
411,1,RNWK,200,200,2012-07-05 10:53:38,8.251203,1650.24,E,2012-07-05 10:53:38,I,0,8.251203,1650.24,2013-04-17 10:39:24,411,I,,IB9048,1,L,S,RNWK,,0,,
411,2,RNWK,164,200,2012-07-05 10:53:38,8.25122,1353.2,E,2013-04-17 10:39:24,T,622.01,10.062439,1650.24,2013-04-17 10:52:07,411,I,,IB9048,1,L,S,RNWK,,0,,
411,3,RNWK,0,200,2012-07-05 10:53:38,8.25122,0,C,2013-04-17 10:52:07,T,626.01,10.062439,1650.24,2013-04-17 10:52:07,411,I,,IB9048,1,L,S,RNWK,,0,,
412,1,ULTA,-99,-99,2012-07-05 11:03:51,79.39715,-7860.32,E,2012-07-05 11:03:51,I,0,79.39715,-7860.32,2013-03-15 13:03:16,412,I,LD,IB9048,1,S,S,ULTA,,0,,
412,2,ULTA,-90,-99,2012-07-05 11:03:51,79.397222,-7145.75,O,2013-03-15 13:03:16,T,480.03,87.336889,-7860.32,,412,I,LD,IB9048,1,S,S,ULTA,,0,,
413,1,CNQR,-84,-84,2012-07-05 11:05:28,64.916011,-5452.94,O,2012-07-05 11:05:28,I,0,64.916011,-5452.94,,413,I,LD,IB9048,1,S,S,CNQR,,0,,
414,1,CNQR,-53,-53,2012-07-05 11:05:28,64.855591,-3437.35,O,2012-07-05 11:05:28,I,0,64.855591,-3437.35,,414,I,LD,IB9048,1,S,S,CNQR,,0,,
415,1,CNQR,-27,-27,2012-07-05 11:05:28,64.876934,-1751.68,O,2012-07-05 11:05:28,I,0,64.876934,-1751.68,,415,I,LD,IB9048,1,S,S,CNQR,,0,,
416,1,CNQR,-16,-16,2012-07-05 11:05:28,64.907769,-1038.52,O,2012-07-05 11:05:28,I,0,64.907769,-1038.52,,416,I,LD,IB9048,1,S,S,CNQR,,0,,
417,1,CNQR,-5,-5,2012-07-05 11:05:28,64.855591,-324.28,O,2012-07-05 11:05:28,I,0,64.855591,-324.28,,417,I,LD,IB9048,1,S,S,CNQR,,0,,
418,1,CNQR,-4,-4,2012-07-05 11:05:28,64.855591,-259.42,O,2012-07-05 11:05:28,I,0,64.855591,-259.42,,418,I,LD,IB9048,1,S,S,CNQR,,0,,
419,1,CNQR,-4,-4,2012-07-05 11:05:28,64.863834,-259.46,O,2012-07-05 11:05:28,I,0,64.863834,-259.46,,419,I,LD,IB9048,1,S,S,CNQR,,0,,
420,1,CNQR,-1,-1,2012-07-05 11:05:28,64.855591,-64.86,O,2012-07-05 11:05:28,I,0,64.855591,-64.86,,420,I,LD,IB9048,1,S,S,CNQR,,0,,
421,1,CNQR,-1,-1,2012-07-05 11:05:28,64.855591,-64.86,O,2012-07-05 11:05:28,I,0,64.855591,-64.86,,421,I,LD,IB9048,1,S,S,CNQR,,0,,
422,1,CNQR,-1,-1,2012-07-05 11:05:28,64.855591,-64.86,O,2012-07-05 11:05:28,I,0,64.855591,-64.86,,422,I,LD,IB9048,1,S,S,CNQR,,0,,
423,1,RNWK,400,400,2012-07-05 11:39:26,8.231503,3292.6,E,2012-07-05 11:39:26,I,0,8.231503,3292.6,2013-04-17 11:57:57,423,I,,IB9048,1,L,S,RNWK,,0,,
423,2,RNWK,200,400,2012-07-05 11:39:26,8.2315,1646.3,O,2013-04-17 11:57:57,T,635.01,16.463,3292.6,,423,I,,IB9048,1,L,S,RNWK,,0,,
424,1,RNWK,100,100,2012-07-05 11:39:51,8.225006,822.5,O,2012-07-05 11:39:51,I,0,8.225006,822.5,,424,I,,IB9048,1,L,S,RNWK,,0,,
425,1,RNWK,100,100,2012-07-05 11:39:51,8.221503,822.15,O,2012-07-05 11:39:51,I,0,8.221503,822.15,,425,I,,IB9048,1,L,S,RNWK,,0,,
426,1,RNWK,100,100,2012-07-05 11:39:51,8.221503,822.15,O,2012-07-05 11:39:51,I,0,8.221503,822.15,,426,I,,IB9048,1,L,S,RNWK,,0,,
427,1,RNWK,100,100,2012-07-05 11:39:52,8.218,821.8,O,2012-07-05 11:39:52,I,0,8.218,821.8,,427,I,,IB9048,1,L,S,RNWK,,0,,
428,1,TRQ,35,35,2012-07-06 13:11:59,9.482009,331.87,O,2012-07-06 13:11:59,I,0,9.482009,331.87,,428,I,,IB9048,1,L,S,TRQ,,0,,
429,1,TRQ,105,105,2012-07-06 13:11:59,9.482009,995.61,O,2012-07-06 13:11:59,I,0,9.482009,995.61,,429,I,,IB9048,1,L,S,TRQ,,0,,
430,1,RIMM,200,200,2012-07-06 16:20:00,8.377271,1675.45,E,2012-07-06 16:20:00,I,0,8.377271,1675.45,2013-01-22 10:30:22,430,I,,IB9048,1,L,S,RIMM,,0,,
430,2,RIMM,0,200,2012-07-06 16:20:00,8.377271,0,C,2013-01-22 10:30:22,T,167.02,8.377271,1675.45,2013-01-22 10:30:22,430,I,,IB9048,1,L,S,RIMM,,0,,
431,1,NAV,146,146,2012-07-09 12:53:16,23.752203,3467.82,E,2012-07-09 12:53:16,I,0,23.752203,3467.82,2013-01-25 15:54:44,431,I,,IB9048,1,L,S,NAV,,0,,
431,2,NAV,100,146,2012-07-09 12:53:16,23.7522,2375.22,E,2013-01-25 15:54:44,T,196.01,34.6782,3467.82,2013-01-25 15:54:46,431,I,,IB9048,1,L,S,NAV,,0,,
431,3,NAV,0,146,2012-07-09 12:53:16,23.7522,0,C,2013-01-25 15:54:46,T,197.01,34.6782,3467.82,2013-01-25 15:54:46,431,I,,IB9048,1,L,S,NAV,,0,,
432,1,NAV,54,54,2012-07-09 12:54:57,23.952633,1293.44,E,2012-07-09 12:54:57,I,0,23.952633,1293.44,2013-01-25 09:55:45,432,I,LD,IB9048,1,L,S,NAV,,0,,
432,2,NAV,0,54,2012-07-09 12:54:57,23.952633,0,C,2013-01-25 09:55:45,T,184.01,23.952633,1293.44,2013-01-25 09:55:45,432,I,LD,IB9048,1,L,S,NAV,,0,,
433,1,NAV,146,146,2012-07-09 12:54:57,23.722203,3463.44,E,2012-07-09 12:54:57,I,0,23.722203,3463.44,2013-01-28 11:49:19,433,I,,IB9048,1,L,S,NAV,,0,,
433,2,NAV,120,146,2012-07-09 12:54:57,23.722167,2846.66,E,2013-01-28 11:49:19,T,198.01,28.862,3463.44,2013-01-28 11:49:19,433,I,,IB9048,1,L,S,NAV,,0,,
433,3,NAV,50,146,2012-07-09 12:54:57,23.7222,1186.11,E,2013-01-28 11:49:19,T,199.01,69.2688,3463.44,2013-01-28 11:49:24,433,I,,IB9048,1,L,S,NAV,,0,,
433,4,NAV,0,146,2012-07-09 12:54:57,23.7222,0,C,2013-01-28 11:49:24,T,200.01,69.2688,3463.44,2013-01-28 11:49:24,433,I,,IB9048,1,L,S,NAV,,0,,
434,1,TRQ,9.8,9.8,2012-07-10 14:37:53,8.872063,86.95,O,2012-07-10 14:37:53,I,0,8.872063,86.95,,434,I,,IB9048,1,L,S,TRQ,,0,,
435,1,TRQ,130.2,130.2,2012-07-10 14:54:12,8.804876,1146.39,O,2012-07-10 14:54:12,I,0,8.804876,1146.39,,435,I,,IB9048,1,L,S,TRQ,,0,,
436,1,ANR,900,900,2012-07-10 15:07:13,7.502203,6751.98,O,2012-07-10 15:07:13,I,0,7.502203,6751.98,,436,I,,IB9048,1,L,S,ANR,,0,,
437,1,NAV,100,100,2012-07-11 09:40:56,23.039752,2303.98,E,2012-07-11 09:40:56,I,0,23.039752,2303.98,2013-02-15 11:54:57,437,I,,IB9048,1,L,S,NAV,,0,,
